id,lng,lat
985,-70.578549077963530,41.904212601194054
983,-70.650045759797862,41.943345394448883
984,-70.659365319959548,41.869020361410882
951,-71.152464219785472,41.905940419298545
909,-71.212744517809256,41.950699540501958
922,-71.243993334090291,41.930811973793261
928,-71.340167716967926,41.923136154543386
919,-71.358448264486086,41.955999481393505
976,-70.736351626354036,41.965221805555714
979,-70.713013512251507,41.933686589615995
977,-70.787520899381178,41.915447148782441
957,-70.910835960422816,41.928011581452758
941,-71.025051255401820,41.910478046856014
948,-71.103409388512588,41.933715229202321
947,-71.108655813650671,41.963335341320843
908,-71.178401170399042,41.958006017230055
923,-71.282666841394203,41.944441604275241
924,-71.280579730708467,41.936114937518404
926,-71.300652773058886,41.941572913384128
917,-71.310729560117053,41.963976946316699
973,-70.809695828794446,41.963477253921724
945,-70.951049070782517,41.949803142880825
942,-71.005436858473828,41.966485477248476
940,-71.042646640447174,41.935953737417790
939,-71.068386959138778,41.956080665009161
925,-71.281031157477287,41.917924918351318
927,-71.317193615177032,41.917580433578905
929,-71.370702157612968,41.911115956330384
978,-70.744191999464135,41.857977332545985
960,-70.849126742201733,41.852343727137772
955,-71.013718620128486,41.869542093315957
954,-71.068437835635564,41.886214731199061
952,-71.113708469865756,41.880362727487693
953,-71.093605371706602,41.892575485362705
949,-71.097852465506705,41.905617702561209
950,-71.081296943575069,41.910645385911131
956,-70.959423598932602,41.831030120828693
959,-70.911255149761317,41.899277691244215
958,-70.931339509233140,41.892939079200453
986,-70.586237630187625,41.816711264910268
822,-71.268960442105254,42.689820654981474
913,-71.336385919645664,42.014124773559267
803,-71.309063043927154,42.659789783921390
823,-71.290963080093590,42.666776897313184
797,-71.296914892207013,42.653895156172339
920,-71.283508014478528,41.964477985006681
914,-71.297865873795558,41.991768215495533
911,-71.309879102518565,42.061036517754992
804,-71.311353161297490,42.654409957294760
807,-71.310386204067100,42.642835579506396
798,-71.301422479539141,42.642029974730029
632,-71.312548346975376,42.118564144299583
815,-71.309654914065689,42.603503481800651
799,-71.308820368285794,42.636462813539914
794,-71.303179092822376,42.630086471684855
795,-71.308644925090903,42.621447582435131
538,-71.295215521313892,42.575088977337941
624,-71.280223540846578,42.134457207407038
621,-71.299820470039165,42.169295315855486
545,-71.296811204968478,42.500821308661209
535,-71.303012049455361,42.549301380087975
584,-71.284188478980354,42.236578612651563
620,-71.310866106856764,42.202551748304806
558,-71.298254176737501,42.346235801213808
557,-71.303721570987250,42.384762845592327
539,-71.310036080586784,42.425132205013526
546,-71.326882571773552,42.461106057853016
544,-71.284625587846605,42.474417553009474
566,-71.304499823523756,42.286301248063076
577,-71.326872224909664,42.267414073508441
564,-71.309079255029658,42.312598081704770
565,-71.307294095768242,42.301574642590253
847,-71.680861527942838,42.481784231237988
843,-71.607273824902165,42.436189098315459
842,-71.585312749567422,42.505897986795183
835,-71.517809315336692,42.488383541386376
554,-71.471290241534177,42.472596876578855
552,-71.435875734748862,42.491198012023503
553,-71.438029990543740,42.458016535623130
549,-71.396781371051020,42.456866915207996
547,-71.361638825814808,42.481149732327289
895,-71.577548480860727,42.038894012226400
873,-71.604281684714465,42.177099453597371
893,-71.551413444027190,42.093032747580267
892,-71.535106388163371,42.124904451318010
865,-71.555849723083995,42.219286958173626
870,-71.578823252328860,42.274004202392078
869,-71.604983351485288,42.292270466414053
863,-71.529698172412935,42.301204560750477
853,-71.574378930063844,42.378104201458427
854,-71.580455452393366,42.398624160904248
852,-71.556322594431791,42.400324852162278
608,-71.464722466821854,42.188417289733714
860,-71.560751293910158,42.332486531726772
859,-71.569128704704468,42.357894938241785
607,-71.409279159333423,42.197945617795085
606,-71.432915579164714,42.222315783210632
603,-71.375331279183087,42.234163668642950
898,-71.655270079524712,42.049031928574415
875,-71.661159391071408,42.112627504207531
874,-71.651486113482832,42.138851001559374
896,-71.609753690991639,42.066345636214450
897,-71.636394248114840,42.083779985791743
867,-71.637814687241871,42.331597710842253
850,-71.702089521040264,42.406707402143766
849,-71.688499440551141,42.427873907799849
862,-71.587074723293597,42.326086696301282
861,-71.597746638443411,42.349442490987883
872,-71.634215018120528,42.254513230609959
868,-71.664104236443919,42.305318873378681
871,-71.616914719076220,42.267150880860427
866,-71.635558396794309,42.383822827803534
848,-71.672906708020733,42.413844598683468
912,-71.388666554841294,42.033018428061411
891,-71.475991897689653,42.047675594803344
910,-71.346536334181636,42.071411836728906
883,-71.426441179004371,42.061424392174906
890,-71.472212420467798,42.104953654304360
879,-71.378491784542518,42.078608375962986
882,-71.399841665050872,42.074434427603784
880,-71.420707301320547,42.099657922848351
878,-71.403261620760489,42.116600853955134
877,-71.407062011026213,42.144982542760808
876,-71.438401161846926,42.157156036758948
894,-71.531101861049322,42.039926319851141
886,-71.548022091666027,42.155501799515186
884,-71.523897366571660,42.173233579340483
885,-71.495443704117619,42.147255005413200
889,-71.507632595047198,42.130192655590832
888,-71.525668430972786,42.138396140871244
887,-71.524720308738139,42.148700535443382
916,-71.326029593121930,41.972014583474127
918,-71.339221904110161,41.981240954566772
915,-71.325291787031858,41.987445588522611
633,-71.349541659528498,42.113636441688620
630,-71.370083720767710,42.169799466196395
881,-71.403427487795469,42.085531171531620
631,-71.341587722646409,42.167921907431158
601,-71.464691978458660,42.329010060509518
855,-71.499783778692844,42.355588235885641
857,-71.528344443084180,42.339974849911506
586,-71.430368335117763,42.376803550870321
585,-71.411049867470538,42.403754962525859
555,-71.452744180862354,42.419911589328862
605,-71.449830442995520,42.247014435246271
599,-71.433912977327267,42.282538240411014
598,-71.439862111937458,42.296761888897805
597,-71.426708342374624,42.304914704417207
596,-71.433672847222795,42.320366011066795
595,-71.418856113468507,42.334243804829853
587,-71.439142905370161,42.358086200476045
858,-71.549360917733637,42.343195553084144
573,-71.358923975958206,42.369550022878741
600,-71.427598322724293,42.268356739166407
588,-71.393225116102016,42.323699628588869
574,-71.360493104632951,42.329512349937282
864,-71.512367086068878,42.234240066956993
604,-71.484745192653122,42.266098802956286
602,-71.468291517608847,42.292259318138541
837,-71.517472912682535,42.424230763014222
851,-71.518677951130897,42.387093843461365
836,-71.493894914664423,42.445707645937112
856,-71.536597137714978,42.364127280353856
556,-71.461323483030128,42.437283541823874
594,-71.406335846913521,42.269427153651513
580,-71.358583167717157,42.271140285349418
583,-71.387694053493377,42.279679317248238
581,-71.378631775740701,42.304416372500064
578,-71.357293895494479,42.308178149279208
579,-71.362849283627526,42.288159628818420
592,-71.410601151968109,42.285474533722535
591,-71.413062152680453,42.294173029232319
589,-71.402264542216045,42.309142029365717
582,-71.384493636816472,42.292214454706674
590,-71.394158284147608,42.302788498421073
593,-71.414018458874011,42.280014425594509
575,-71.335089891633686,42.315690300470031
576,-71.340334253989582,42.294894754014358
548,-71.380747040326909,42.436265110810467
839,-71.591678909603857,42.604128748231147
844,-71.575709614882442,42.682311400178016
840,-71.562646201842284,42.563799357227616
838,-71.535383149831134,42.621911103898576
846,-71.646952930237134,42.572673892758765
841,-71.602547971177643,42.559337982236933
845,-71.621585998202562,42.664558866685553
827,-71.447239253662048,42.659346605794141
832,-71.473031931348203,42.602108404968945
831,-71.431714313108188,42.624623379553292
833,-71.473258682319624,42.524880309772719
830,-71.441585169446498,42.579642208922102
820,-71.389300870803879,42.604528391903912
551,-71.408480569994779,42.506196904448586
829,-71.418404183852815,42.551578239017125
818,-71.357662461985072,42.595105979827224
816,-71.332296843088074,42.584097094692630
834,-71.509488842267118,42.548060862333308
828,-71.500554664257720,42.676448011706405
550,-71.351284601320756,42.530061085557143
817,-71.371560861403935,42.573664375161428
826,-71.395398927836283,42.678863438430199
825,-71.356508350164702,42.675177239191889
824,-71.327088027853463,42.681558349699429
821,-71.390079989720277,42.633672943308788
814,-71.365274414454461,42.649633428970553
819,-71.355393233795169,42.611453270559892
813,-71.341967705456696,42.648880649703692
811,-71.352364435257314,42.632937752147839
809,-71.331382781047949,42.644589711631802
796,-71.332760481212304,42.620732830843146
802,-71.334876534567627,42.630475251732456
810,-71.330985122590718,42.637440342306178
801,-71.325321832682590,42.629915988829964
800,-71.318890110696813,42.633580103145007
812,-71.325993711017034,42.655917427298284
806,-71.318972338058842,42.651221273680214
808,-71.320896521563625,42.643575928371689
805,-71.311256844869561,42.648192543949136
739,-70.812944041946551,42.686062956179740
738,-70.779126795464151,42.632467660841371
729,-70.769032946273072,42.582358938943699
442,-70.896645962903122,42.471544014697230
305,-70.929477842717361,42.466760150388374
311,-70.971714905051840,42.460470792303838
316,-70.983900110306891,42.466779889041831
726,-70.785687016597720,42.202787746296401
727,-70.758382028092456,42.223120380452137
728,-70.737627957384362,42.180038771721208
961,-70.754901150997156,42.127250119141934
309,-70.941284799496501,42.471939849864974
308,-70.949092273039611,42.467283686995273
313,-70.956888671579520,42.469800763921256
312,-70.967032946616442,42.473519935985948
320,-71.008272970037808,42.478251102123515
724,-70.812993726520034,42.175953701221182
725,-70.802304646428539,42.140963808912865
966,-70.788110443347932,42.091566690496613
969,-70.747888202251104,42.050773787079017
974,-70.764145943366643,41.998255133525547
321,-71.036459734559898,42.469136562757726
325,-71.053801107980249,42.465501845843669
333,-71.090312166096894,42.464374881554960
332,-71.108304554048743,42.469554712227250
336,-71.129454485120363,42.449062136538878
968,-70.794117213835904,42.045841375986384
326,-71.070470968288134,42.465763894349536
337,-71.122559256368163,42.466485883800672
338,-71.137371012766280,42.464504325796355
342,-71.142182101374914,42.477207699987005
349,-71.159650141256847,42.476384649014364
350,-71.170124180288809,42.471135576325949
351,-71.187741296451705,42.463696587100230
371,-71.201691222461250,42.447832809118339
375,-71.252503052165366,42.470213488426815
523,-71.203673809299517,42.476326617073397
374,-71.235510871469771,42.460293560920029
69,-71.035215627466599,42.366965577108509
70,-71.040114107918811,42.372143814596065
72,-71.037651664639000,42.380858414478233
205,-71.037580586984518,42.388600979338236
206,-71.042930223147309,42.394126102570830
216,-71.059963798687335,42.396638483757243
142,-71.042178223076206,42.352156436948633
148,-71.040849322904364,42.340786971457682
154,-71.038609948482332,42.332905923639615
156,-71.050755816949746,42.326933276175801
165,-71.041751894589495,42.316777946685704
177,-71.047545726811691,42.289915457711579
178,-71.055370607567284,42.278041190602153
422,-71.049269048916386,42.262427290435689
425,-71.036528929039861,42.275315369248339
713,-70.820141321810425,42.235463789087433
223,-71.031818965105771,42.434763556024599
221,-71.038576083075725,42.416180707593419
217,-71.043253535370994,42.405190718537611
222,-71.050679362383548,42.417992330252176
144,-71.041154320043219,42.347381580062603
153,-71.041288963581763,42.336889696970623
421,-71.090702844735333,42.231926487088899
423,-71.054446826933798,42.225207344844179
427,-71.030801181680971,42.267166713747280
695,-70.979980130890681,42.210511036850960
701,-70.959147873713405,42.206142669126322
702,-70.934627704970765,42.213124956382664
712,-70.870212967433275,42.212185039804204
324,-71.046045600601758,42.450960586341367
228,-71.050392999409155,42.436811035477945
224,-71.047724612200255,42.427869545325521
635,-71.126048623653233,42.197783010323107
640,-71.077430788951247,42.191949018984282
642,-71.043111436213877,42.188648352544959
693,-71.017393835872355,42.193204321824872
687,-71.026865819767835,42.208594836557523
686,-71.027455427081478,42.223984986264718
694,-70.996441309766183,42.202130500422584
704,-70.933733657122445,42.197721226632758
711,-70.901308099278793,42.184368555981983
612,-71.162268307989876,42.210920304496717
644,-71.034559961694683,42.169113413742728
936,-71.011405159378739,42.012094412050807
934,-71.051966268189972,42.015399187487681
610,-71.227968626428066,42.207395200533952
613,-71.195065124346712,42.202774176072381
614,-71.174587115458081,42.188979248102882
643,-71.048202100499722,42.158501592809877
645,-71.038853170244280,42.147846074724065
935,-71.023312138640136,42.036750766001383
652,-71.054500387402172,42.127967723305872
653,-71.035139003977619,42.122956413782177
656,-71.037275885667910,42.107231162529537
677,-71.036936356616465,42.062461787070610
667,-71.030203717704055,42.074235935617985
666,-71.038967365230604,42.083114067974435
660,-71.038398130708799,42.095162642716353
615,-71.217952314958637,42.194274058320815
907,-71.152920899961416,41.984196060665383
903,-71.189124345126231,42.025773294896275
901,-71.271240077590306,42.065096741467897
629,-71.162717660049779,42.091876672815438
900,-71.214301080345322,42.058592503880625
899,-71.241370042509047,42.083965066153553
634,-71.159461237348381,42.170391058435442
930,-71.102719216161475,42.068277123124865
649,-71.120499780087385,42.105480476759368
628,-71.170861593521948,42.124379395582800
627,-71.204847783219194,42.120015231736524
664,-71.069554353625861,42.080240519508038
665,-71.052886393103563,42.079030612859256
906,-71.250976772472200,42.001115858546136
902,-71.261923583367192,42.037539037659329
904,-71.221990082093512,42.031453629327132
905,-71.234328101315469,42.019380658664033
921,-71.263073254980213,41.956054543659803
625,-71.242816274866001,42.135320573762826
623,-71.221588398239717,42.154836271899406
622,-71.255453571894364,42.175973863305508
618,-71.219531569278217,42.180359818847009
626,-71.263961430567718,42.111216995697276
619,-71.199311375794380,42.167938756498764
616,-71.205183585111811,42.189957866232220
617,-71.191905761689853,42.185569748673963
933,-71.087565376302138,42.015562172276390
932,-71.138415018292577,42.034416537341151
674,-71.066317060145565,42.060308793587950
931,-71.079600801593017,42.060015549810956
676,-71.052722744501878,42.058443615710885
675,-71.056884098412766,42.067922092418840
637,-71.136617322383472,42.156333371016224
638,-71.119378303780877,42.162077069238073
639,-71.092926693358805,42.167197192224421
636,-71.150349607221088,42.148406478606354
646,-71.128036316244788,42.136457362407690
647,-71.109036568107669,42.134713094040833
648,-71.080157173699661,42.143130000020648
658,-71.067819882564407,42.095096003547226
650,-71.086287258739191,42.106727693131425
651,-71.077447805869568,42.118887145248017
659,-71.053147237761038,42.094417294283126
641,-71.060631281652761,42.174379095485868
150,-71.059647467554200,42.336190324907236
66,-71.067012022962857,42.339370519929624
151,-71.051976267729117,42.337862132971516
67,-71.071891279283221,42.337522042677570
68,-71.073821325617402,42.335141868114697
116,-71.081351924184219,42.331717358864942
340,-71.165096071978212,42.445591781317738
356,-71.158854875781770,42.427863521406763
89,-71.089036673678407,42.338883683756215
117,-71.086491559576359,42.334635097994045
418,-71.151424060371326,42.224934390451040
417,-71.171819593728998,42.235597998958916
611,-71.186741235198198,42.219892612345795
357,-71.177363050231790,42.418954246638449
355,-71.162615372736894,42.413719526714402
93,-71.096227617683283,42.335883501132010
99,-71.104731890803038,42.332497258618794
416,-71.179235657107242,42.241618363333487
361,-71.166293887186825,42.401230449161424
94,-71.104228354091404,42.340125987029772
95,-71.103863031119531,42.336346567120472
96,-71.105958366523168,42.335740441805356
97,-71.107990620623383,42.337184221073443
98,-71.109744550121960,42.338225515150071
295,-71.117760805183110,42.338580208480238
296,-71.115920576669794,42.333259059558451
187,-71.169107246546673,42.272588506114509
412,-71.180174424353666,42.264819521979632
403,-71.252106930400529,42.336033768709548
360,-71.169278091569396,42.391032336335414
359,-71.165221117920055,42.381298416089088
297,-71.130893730210673,42.337490175814111
298,-71.124830566877435,42.333241316038730
299,-71.146527547151990,42.329542557570285
301,-71.155668738624954,42.310940749522452
184,-71.171202410770078,42.289814677955682
401,-71.226351286788741,42.339041475981020
367,-71.178876855575211,42.373651609553427
366,-71.176273232066990,42.364085093974595
392,-71.183611819896527,42.356044002413419
112,-71.164069105870851,42.353734168494150
114,-71.158577977186752,42.336398031841171
404,-71.165328480591356,42.331568903620600
405,-71.178164909185554,42.329122410476671
408,-71.182405928274648,42.308166856732186
400,-71.204257140426307,42.336752473709254
398,-71.182813991496346,42.343999955836061
113,-71.162509818035176,42.345211686686262
609,-71.220037307996932,42.234146823893660
572,-71.209081588520277,42.279851984051525
570,-71.246311421598847,42.266564211247065
569,-71.264811849497022,42.279470068548811
571,-71.227805835349088,42.288079053383555
567,-71.237959230901382,42.301712055156798
402,-71.240564456867006,42.325507711579860
560,-71.246849112998731,42.313271816491465
561,-71.279159143573636,42.318442535212839
562,-71.271280881539468,42.303655001028950
563,-71.284936877563084,42.290794362685155
559,-71.256744575925751,42.319251417323038
415,-71.201305217412752,42.253027227553609
409,-71.197335988647168,42.299992432553921
568,-71.220295440639021,42.303769445087688
406,-71.192865867468171,42.324782835795489
407,-71.215993657382725,42.324185691931945
410,-71.211604952691502,42.310756417336286
411,-71.220151989241884,42.313843756502301
385,-71.272259460297889,42.393908923608741
381,-71.265528444505250,42.409958563849827
373,-71.244022527286148,42.439861370568657
363,-71.190620005333002,42.403021559673611
397,-71.248325438622615,42.350751972403579
391,-71.256970705328385,42.362013553491018
380,-71.253995643654932,42.406406222462053
372,-71.235822010932608,42.423475088957339
377,-71.212716667481843,42.396873139996146
396,-71.230825189164079,42.355777004380556
388,-71.240498419540629,42.362585441213149
387,-71.231446001761910,42.368789293958294
386,-71.223587506810361,42.373421567200239
382,-71.231605159609330,42.381473233254383
379,-71.242382270241180,42.406505593225987
378,-71.227203712577293,42.396540460754871
389,-71.260187620789310,42.372372275579231
390,-71.255813137560423,42.367277331574428
384,-71.258864750688176,42.387272126468353
383,-71.248131122232905,42.386314703818378
540,-71.281540961104838,42.455799983292899
376,-71.206329560758832,42.384564370834148
369,-71.196524455305138,42.377432495197617
399,-71.202222459703776,42.347994309265736
394,-71.209645663679368,42.356957516769555
368,-71.200624205158675,42.367905289039491
393,-71.200447325338629,42.360924021721623
395,-71.219685373866341,42.356863595454840
362,-71.184621988639208,42.385165790122898
358,-71.186833755953074,42.424680682027365
370,-71.206932167912896,42.426357485275020
199,-71.074647882940852,42.273878622867628
420,-71.078266426170131,42.264162009681108
198,-71.085954712017099,42.274206406048521
419,-71.096071455777547,42.254474193962061
130,-71.098533060203238,42.297453122953996
196,-71.100628902759027,42.273345414826032
181,-71.112422201505723,42.284246660120296
190,-71.115439173964532,42.270576866067699
193,-71.108754316457080,42.263414892151097
100,-71.108897871230823,42.328332577632558
131,-71.103958292265247,42.324619364374641
139,-71.108785970798806,42.308253971268385
140,-71.112875659592945,42.304633477300470
141,-71.119093838291988,42.300257422629159
189,-71.133942054987628,42.266535660196695
188,-71.153074198831220,42.264962680381075
132,-71.112388966578379,42.324034454857241
135,-71.105666569586020,42.320297318854188
134,-71.102944695703513,42.314347714289191
136,-71.109564081824772,42.315054470986155
186,-71.149922412704797,42.278713355099818
194,-71.129873531733494,42.237076984928116
191,-71.137855191010971,42.246264319119952
414,-71.156478853508801,42.239829827441682
413,-71.156522630980760,42.250273250805954
195,-71.117260517289964,42.249064551258549
192,-71.124550863174704,42.255951471184751
300,-71.131778856611362,42.321584799727468
138,-71.128895864020620,42.308450346356203
179,-71.136726122636759,42.293375499386428
182,-71.138742363743347,42.282672191592319
185,-71.156941822812172,42.287169386625358
180,-71.121971970963514,42.288191823160297
183,-71.127683699215481,42.278903787160026
